,edit_count,sentiment,neg_sentiment
2021-01-01,0.8666666666666667,-0.17952477534612019,0.2944444444444444
2021-01-02,0.8333333333333334,-0.14755931496620178,0.2611111111111111
2021-01-03,0.8333333333333334,-0.14755931496620178,0.2611111111111111
2021-01-04,0.8333333333333334,-0.14755931496620178,0.2611111111111111
2021-01-05,0.8666666666666667,-0.15023691058158875,0.2611111111111111
2021-01-06,0.8666666666666667,-0.15023691058158875,0.2611111111111111
2021-01-07,0.5333333333333333,-0.14966096878051757,0.24444444444444444
2021-01-08,0.4666666666666667,-0.17168186042043898,0.25555555555555554
2021-01-09,0.4666666666666667,-0.17168186042043898,0.25555555555555554
2021-01-10,0.4666666666666667,-0.17168186042043898,0.25555555555555554
2021-01-11,0.4666666666666667,-0.17168186042043898,0.25555555555555554
2021-01-12,0.4666666666666667,-0.17168186042043898,0.25555555555555554
2021-01-13,0.4,-0.14108384185367162,0.2222222222222222
2021-01-14,0.43333333333333335,-0.173252715004815,0.25555555555555554
2021-01-15,0.5,-0.1743113550874922,0.2722222222222222
2021-01-16,0.5,-0.1743113550874922,0.2722222222222222
2021-01-17,0.5,-0.1743113550874922,0.2722222222222222
2021-01-18,0.5,-0.17394658856921727,0.2722222222222222
2021-01-19,0.43333333333333335,-0.1965543488661448,0.2833333333333333
2021-01-20,0.43333333333333335,-0.1965543488661448,0.2833333333333333
2021-01-21,0.4666666666666667,-0.1711848626534144,0.26666666666666666
2021-01-22,0.4666666666666667,-0.1711848626534144,0.26666666666666666
2021-01-23,0.43333333333333335,-0.1378655860821406,0.23333333333333334
2021-01-24,0.5333333333333333,-0.14921553168031906,0.2555555555555556
2021-01-25,0.6,-0.21513286928335826,0.28888888888888886
2021-01-26,0.6666666666666666,-0.17177607980039383,0.26666666666666666
2021-01-27,0.6666666666666666,-0.17177607980039383,0.26666666666666666
2021-01-28,0.6666666666666666,-0.17177607980039383,0.26666666666666666
2021-01-29,0.7,-0.20502649512555862,0.3
2021-01-30,0.7666666666666667,-0.23616960412926144,0.3333333333333333
2021-01-31,0.7333333333333333,-0.20302597251203325,0.3
2021-02-01,0.7333333333333333,-0.20302597251203325,0.3
2021-02-02,0.8333333333333334,-0.1940855446789,0.3111111111111111
2021-02-03,0.8666666666666667,-0.2273430350753996,0.34444444444444444
2021-02-04,0.8,-0.2572170101934009,0.34444444444444444
2021-02-05,0.8333333333333334,-0.290444525414043,0.3777777777777778
2021-02-06,0.8333333333333334,-0.290444525414043,0.3777777777777778
2021-02-07,0.8,-0.25715330673588643,0.34444444444444444
2021-02-08,1.0,-0.2458659940295749,0.3555555555555555
2021-02-09,1.1,-0.27622302969296775,0.3888888888888889
2021-02-10,1.1333333333333333,-0.3095342953999837,0.4222222222222222
2021-02-11,1.1333333333333333,-0.3095342953999837,0.4222222222222222
2021-02-12,1.1666666666666667,-0.3427352587381999,0.45555555555555555
2021-02-13,1.1333333333333333,-0.31056638558705646,0.4222222222222222
2021-02-14,1.0666666666666667,-0.30950774550437926,0.40555555555555556
2021-02-15,1.2,-0.3261518026391665,0.4305555555555555
2021-02-16,1.2,-0.3261518026391665,0.4305555555555555
2021-02-17,1.1666666666666667,-0.2932695413629214,0.3972222222222222
2021-02-18,1.1333333333333333,-0.2599470044175784,0.3638888888888889
2021-02-19,1.2333333333333334,-0.23019033786323334,0.3638888888888889
2021-02-20,1.2333333333333334,-0.22127703345484204,0.3638888888888889
2021-02-21,1.3666666666666667,-0.2215538106030888,0.38055555555555554
2021-02-22,1.4666666666666666,-0.2546389223800765,0.41388888888888886
2021-02-23,1.7333333333333334,-0.2395899443162812,0.40681818181818186
2021-02-24,1.7,-0.23577665007776683,0.4068181818181818
2021-02-25,1.6,-0.24640005479256313,0.39570707070707073
2021-02-26,1.6,-0.24640005479256313,0.39570707070707073
2021-02-27,1.6,-0.24640005479256313,0.39570707070707073
2021-02-28,1.5666666666666667,-0.21314963946739832,0.36237373737373735
2021-03-01,1.5666666666666667,-0.18243779987096786,0.3457070707070707
2021-03-02,1.6333333333333333,-0.18402798126141232,0.36237373737373735
2021-03-03,1.6333333333333333,-0.18402798126141232,0.36237373737373735
2021-03-04,1.5333333333333334,-0.19296840909454555,0.3512626262626262
2021-03-05,1.5,-0.15971091869804593,0.3179292929292929
2021-03-06,1.5666666666666667,-0.15986751003397834,0.33459595959595956
2021-03-07,1.5333333333333334,-0.12663999481333627,0.30126262626262623
2021-03-08,1.5333333333333334,-0.12663999481333627,0.30126262626262623
2021-03-09,1.5666666666666667,-0.15987799250417287,0.33459595959595956
2021-03-10,1.3666666666666667,-0.1711653052104844,0.3234848484848485
2021-03-11,1.2666666666666666,-0.1408082695470916,0.29015151515151516
2021-03-12,1.2666666666666666,-0.1406298052933481,0.2901515151515151
2021-03-13,1.3,-0.17035205082760915,0.32348484848484843
2021-03-14,1.3,-0.17045084552632436,0.32348484848484843
2021-03-15,1.3,-0.17045084552632436,0.32348484848484843
2021-03-16,1.3666666666666667,-0.2033087205555704,0.35681818181818176
2021-03-17,1.2333333333333334,-0.18666466342078314,0.3318181818181818
2021-03-18,1.2666666666666666,-0.21914236413107976,0.3651515151515151
2021-03-19,1.2666666666666666,-0.21914236413107976,0.3651515151515151
2021-03-20,1.2666666666666666,-0.21914236413107976,0.3651515151515151
2021-03-21,1.2333333333333334,-0.2541610678037008,0.3818181818181818
2021-03-22,1.2333333333333334,-0.2654110809167226,0.3818181818181818
2021-03-23,1.1333333333333333,-0.29843827784061433,0.39848484848484844
2021-03-24,1.0333333333333334,-0.26535316606362663,0.3651515151515151
2021-03-25,0.7,-0.24693653086821238,0.35
2021-03-26,0.6333333333333333,-0.21742636958758035,0.31666666666666665
2021-03-27,0.6333333333333333,-0.21742636958758035,0.31666666666666665
2021-03-28,0.9,-0.24336263115207354,0.3458333333333333
2021-03-29,0.9666666666666667,-0.24342398221294084,0.3625
2021-03-30,1.0,-0.2767447071770827,0.3958333333333333
2021-03-31,1.0333333333333334,-0.28566985039247406,0.40138888888888885
2021-04-01,0.9666666666666667,-0.28407966900202963,0.3847222222222222
2021-04-02,1.0,-0.31739857999814886,0.4180555555555555
2021-04-03,1.1,-0.35049444246623257,0.4513888888888889
2021-04-04,1.1,-0.35049444246623257,0.4513888888888889
2021-04-05,1.0333333333333334,-0.35033785113030014,0.4347222222222222
2021-04-06,1.0333333333333334,-0.35033785113030014,0.4347222222222222
2021-04-07,1.0333333333333334,-0.35033785113030014,0.4347222222222222
2021-04-08,1.0666666666666667,-0.35037963597310917,0.4347222222222222
2021-04-09,1.0666666666666667,-0.35037963597310917,0.4347222222222222
2021-04-10,1.1333333333333333,-0.3835336576733325,0.46805555555555556
2021-04-11,1.1,-0.35040085622005995,0.4347222222222222
2021-04-12,1.1333333333333333,-0.35398177612158993,0.4347222222222222
2021-04-13,1.2,-0.32846744962864455,0.42361111111111105
2021-04-14,1.2333333333333334,-0.36113577990068335,0.45694444444444443
2021-04-15,1.2,-0.36154628901018043,0.45694444444444443
2021-04-16,1.3,-0.39482176146573494,0.49027777777777776
2021-04-17,1.2666666666666666,-0.3623440607554383,0.45694444444444443
2021-04-18,1.6333333333333333,-0.38352935319446557,0.48421717171717166
2021-04-19,1.6333333333333333,-0.38352935319446557,0.48421717171717166
2021-04-20,1.5666666666666667,-0.3782673160761896,0.467550505050505
2021-04-21,1.5333333333333334,-0.4072787732412719,0.48421717171717166
2021-04-22,1.5333333333333334,-0.407053976310323,0.48421717171717166
2021-04-23,1.6,-0.4070734123915735,0.5008838383838383
2021-04-24,2.433333333333333,-0.42968364225667216,0.517550505050505
2021-04-25,2.6666666666666665,-0.4449130783022734,0.5413600288600288
2021-04-26,2.6666666666666665,-0.4449130783022734,0.5413600288600288
2021-04-27,2.4,-0.4189768167377802,0.5121933621933621
2021-04-28,2.3333333333333335,-0.4189154656769129,0.4955266955266955
2021-04-29,2.4,-0.41794879026293347,0.4955266955266955
2021-04-30,2.3,-0.4085923776402698,0.47330447330447334
2021-05-01,2.3,-0.4085923776402698,0.47330447330447334
2021-05-02,2.2666666666666666,-0.3752734666441506,0.43997113997114
2021-05-03,2.2,-0.3754818842187152,0.43997113997114
2021-05-04,2.2,-0.3754818842187152,0.43997113997114
2021-05-05,2.2333333333333334,-0.3505445167794452,0.43997113997114
2021-05-06,2.2666666666666666,-0.3830669150128589,0.47330447330447334
2021-05-07,2.3,-0.416386918760799,0.5066378066378067
2021-05-08,3.0,-0.398649637006402,0.49794215446389356
2021-05-09,3.033333333333333,-0.421840075753808,0.5312754877972269
2021-05-10,3.066666666666667,-0.40183592283329694,0.5201643766861158
2021-05-11,3.066666666666667,-0.4018359228332969,0.5201643766861158
2021-05-12,3.0,-0.36853275739750585,0.48683104335278243
2021-05-13,2.933333333333333,-0.3281459236502779,0.46460882113056023
2021-05-14,2.966666666666667,-0.2960490688045951,0.44794215446389357
2021-05-15,2.933333333333333,-0.2627806846658521,0.41460882113056025
2021-05-16,2.8666666666666667,-0.2628311446335712,0.4146088211305603
2021-05-17,2.9,-0.2306074014332691,0.4146088211305603
2021-05-18,2.6,-0.20967368529867755,0.4040027605244996
2021-05-19,2.6333333333333333,-0.1768364950679901,0.4040027605244996
2021-05-20,2.6333333333333333,-0.1768364950679901,0.4040027605244996
2021-05-21,2.6,-0.14375543243320413,0.3706694271911663
2021-05-22,2.6333333333333333,-0.11111244804294536,0.35400276052449964
2021-05-23,2.566666666666667,-0.11109301196169485,0.337336093857833
2021-05-24,1.7666666666666666,-0.11174723689847359,0.337336093857833
2021-05-25,1.5333333333333334,-0.09651780085287233,0.31352657004830914
2021-05-26,1.6,-0.09747043010117351,0.3301932367149758
2021-05-27,1.6,-0.09747043010117351,0.3301932367149758
2021-05-28,1.6,-0.09747043010117351,0.3301932367149758
2021-05-29,1.5,-0.06511638055101109,0.2968599033816425
2021-05-30,1.5,-0.06511638055101109,0.2968599033816425
2021-05-31,1.5666666666666667,-0.06516540934498184,0.31352657004830914
2021-06-01,1.6,-0.09831788033103021,0.34685990338164246
2021-06-02,1.6,-0.0983376253630228,0.34685990338164246
2021-06-03,1.6,-0.0983376253630228,0.34685990338164246
2021-06-04,1.5666666666666667,-0.12327499280229283,0.34685990338164246
2021-06-05,1.5666666666666667,-0.12403765807405186,0.34685990338164246
2021-06-06,1.5333333333333334,-0.0907176543261118,0.31352657004830914
2021-06-07,0.8666666666666667,-0.06694047451019287,0.3
2021-06-08,0.8666666666666667,-0.010906851291656498,0.26666666666666666
2021-06-09,1.1,0.0007620564434263411,0.2611111111111111
2021-06-10,1.1,0.0007620564434263411,0.2611111111111111
2021-06-11,1.2333333333333334,0.032401339345508144,0.2611111111111111
2021-06-12,1.2333333333333334,-0.033503695196575596,0.29444444444444445
2021-06-13,1.1666666666666667,-0.032932219770219595,0.2777777777777778
2021-06-14,1.2333333333333334,-0.05895838525560168,0.3111111111111111
2021-06-15,1.3333333333333333,-0.04214062429136701,0.3027777777777778
2021-06-16,1.3666666666666667,-0.07863145904408561,0.3194444444444445
2021-06-17,1.3,-0.07837988273964988,0.3027777777777778
2021-06-18,1.2666666666666666,-0.11121707297033735,0.3027777777777778
2021-06-19,1.5,-0.12917429032306824,0.3265873015873016
2021-06-20,1.5,-0.12917429032306824,0.3265873015873016
2021-06-21,1.5,-0.09570700945835266,0.30992063492063493
2021-06-22,1.5,-0.09570700945835266,0.30992063492063493
2021-06-23,1.4333333333333333,-0.0945582223175064,0.29325396825396827
2021-06-24,1.4333333333333333,-0.0945582223175064,0.29325396825396827
2021-06-25,1.4333333333333333,-0.09186940612774047,0.29325396825396827
2021-06-26,1.4666666666666666,-0.125143246078302,0.3265873015873016
2021-06-27,1.4666666666666666,-0.125143246078302,0.3265873015873016
2021-06-28,1.4666666666666666,-0.125143246078302,0.3265873015873016
2021-06-29,1.4666666666666666,-0.125143246078302,0.3265873015873016
2021-06-30,1.4,-0.12509421728433126,0.30992063492063493
2021-07-01,1.3666666666666667,-0.09194174629828286,0.2765873015873016
2021-07-02,1.3333333333333333,-0.05861772122364196,0.24325396825396825
2021-07-03,1.3333333333333333,-0.05861772122364196,0.24325396825396825
2021-07-04,1.3333333333333333,-0.05861772122364196,0.24325396825396825
2021-07-05,1.3,-0.02533265771846923,0.20992063492063492
2021-07-06,1.3666666666666667,-0.05810396892210794,0.24325396825396825
2021-07-07,1.3,-0.09724856571072625,0.2654761904761905
2021-07-08,1.2666666666666666,-0.13009175018185662,0.2654761904761905
2021-07-09,0.9666666666666667,-0.10040800904943831,0.2488095238095238
2021-07-10,1.0,-0.13366544381493614,0.2821428571428572
2021-07-11,0.8666666666666667,-0.16530472671701796,0.2821428571428572
2021-07-12,0.8333333333333334,-0.1320010943781762,0.2488095238095238
2021-07-13,0.8333333333333334,-0.1320010943781762,0.2488095238095238
2021-07-14,0.8,-0.139291402058942,0.2488095238095238
2021-07-15,0.6666666666666666,-0.12278323059990294,0.22380952380952382
2021-07-16,0.6,-0.11851613904748645,0.20714285714285716
2021-07-17,0.6,-0.11851613904748645,0.20714285714285716
2021-07-18,0.6,-0.11851613904748645,0.20714285714285716
2021-07-19,0.36666666666666664,-0.10055892169475555,0.18333333333333332
2021-07-20,0.36666666666666664,-0.10055892169475555,0.18333333333333332
2021-07-21,0.3,-0.13359000980854036,0.18333333333333332
2021-07-22,0.3,-0.13359000980854036,0.18333333333333332
2021-07-23,0.36666666666666664,-0.16612068514029185,0.21666666666666667
2021-07-24,0.36666666666666664,-0.16612068514029185,0.21666666666666667
2021-07-25,0.3,-0.1678568720817566,0.2
2021-07-26,0.26666666666666666,-0.13458303213119507,0.16666666666666666
2021-07-27,0.26666666666666666,-0.13458303213119507,0.16666666666666666
2021-07-28,0.26666666666666666,-0.13458303213119507,0.16666666666666666
2021-07-29,0.26666666666666666,-0.13458303213119507,0.16666666666666666
2021-07-30,0.26666666666666666,-0.13458303213119507,0.16666666666666666
2021-07-31,0.3,-0.1048760215441386,0.16666666666666666
2021-08-01,0.3,-0.1048760215441386,0.16666666666666666
2021-08-02,0.3,-0.1048760215441386,0.16666666666666666
2021-08-03,0.3,-0.1048760215441386,0.16666666666666666
2021-08-04,0.36666666666666664,-0.13560560246308645,0.2
2021-08-05,0.3333333333333333,-0.1357330689827601,0.2
2021-08-06,0.3,-0.10482315123081207,0.16666666666666666
2021-08-07,0.3,-0.10482315123081207,0.16666666666666666
2021-08-08,0.26666666666666666,-0.13302593131860097,0.16666666666666666
2021-08-09,0.3333333333333333,-0.11035374767250485,0.15555555555555556
2021-08-10,0.3333333333333333,-0.11035374767250485,0.15555555555555556
2021-08-11,0.3333333333333333,-0.11035374767250485,0.15555555555555556
2021-08-12,0.3333333333333333,-0.11035374767250485,0.15555555555555556
2021-08-13,0.3,-0.07703727450635697,0.12222222222222222
2021-08-14,0.3,-0.07703727450635697,0.12222222222222222
2021-08-15,0.3333333333333333,-0.11034312413798437,0.15555555555555553
2021-08-16,0.36666666666666664,-0.14363007909721798,0.18888888888888886
2021-08-17,0.36666666666666664,-0.14363007909721798,0.18888888888888886
2021-08-18,0.4,-0.17684376802709367,0.2222222222222222
2021-08-19,0.4666666666666667,-0.17556893593735165,0.23888888888888887
2021-08-20,0.4666666666666667,-0.17556893593735165,0.23888888888888887
2021-08-21,0.5333333333333333,-0.1761347429619895,0.25555555555555554
2021-08-22,0.4666666666666667,-0.143604067630238,0.2222222222222222
2021-08-23,0.4666666666666667,-0.143604067630238,0.2222222222222222
2021-08-24,0.5666666666666667,-0.17456064456039005,0.25555555555555554
2021-08-25,0.5666666666666667,-0.17456064456039005,0.25555555555555554
2021-08-26,0.5666666666666667,-0.17456064456039005,0.25555555555555554
2021-08-27,0.5666666666666667,-0.17456064456039005,0.25555555555555554
2021-08-28,0.5666666666666667,-0.17456064456039005,0.25555555555555554
2021-08-29,0.5666666666666667,-0.17456064456039005,0.25555555555555554
2021-08-30,0.5333333333333333,-0.20426765514744655,0.25555555555555554
2021-08-31,0.5333333333333333,-0.20426765514744655,0.25555555555555554
2021-09-01,0.5333333333333333,-0.20426765514744655,0.25555555555555554
2021-09-02,0.5666666666666667,-0.23683807684315578,0.28888888888888886
2021-09-03,0.5333333333333333,-0.1734211199813419,0.25555555555555554
2021-09-04,0.5,-0.14052234225802954,0.2222222222222222
2021-09-05,0.5,-0.14052234225802954,0.2222222222222222
2021-09-06,0.5,-0.14052234225802954,0.2222222222222222
2021-09-07,0.6666666666666666,-0.12095849010679458,0.22888888888888886
2021-09-08,0.5666666666666667,-0.11037323898739286,0.20666666666666664
2021-09-09,0.5666666666666667,-0.11037323898739286,0.20666666666666664
2021-09-10,0.6333333333333333,-0.11096311834123401,0.2233333333333333
2021-09-11,0.7,-0.14343599604235757,0.25666666666666665
2021-09-12,0.8333333333333334,-0.1330207266079055,0.26499999999999996
2021-09-13,0.8666666666666667,-0.10808335916863548,0.26499999999999996
2021-09-14,0.8666666666666667,-0.04159009830819237,0.23166666666666663
2021-09-15,0.8333333333333334,-0.008303143348958767,0.1983333333333333
2021-09-16,0.8333333333333334,-0.008303143348958767,0.1983333333333333
2021-09-17,0.8,0.024910545580916925,0.16499999999999998
2021-09-18,0.7333333333333333,0.0236357134911749,0.14833333333333332
2021-09-19,0.7333333333333333,0.0236357134911749,0.14833333333333332
2021-09-20,0.6666666666666666,0.024201520515812758,0.13166666666666668
2021-09-21,0.6666666666666666,0.024201520515812758,0.13166666666666668
2021-09-22,0.8666666666666667,0.025545943677425374,0.14833333333333334
2021-09-23,0.7666666666666667,0.056502520607577426,0.115
2021-09-24,0.7666666666666667,0.056502520607577426,0.115
2021-09-25,0.7666666666666667,0.056502520607577426,0.115
2021-09-26,0.7666666666666667,0.056502520607577426,0.115
2021-09-27,0.8333333333333334,0.023617455926206374,0.14833333333333334
2021-09-28,1.0333333333333334,0.012292040950722156,0.17055555555555554
2021-09-29,1.0333333333333334,0.012292040950722156,0.17055555555555554
2021-09-30,1.2,0.027134151028262235,0.17722222222222223
2021-10-01,1.2,0.027134151028262235,0.17722222222222223
2021-10-02,1.1666666666666667,0.059704572723971464,0.14388888888888887
2021-10-03,1.1333333333333333,0.02701719678110546,0.14388888888888887
2021-10-04,1.1333333333333333,0.02701719678110546,0.14388888888888887
2021-10-05,1.1333333333333333,0.02701719678110546,0.14388888888888887
2021-10-06,1.1333333333333333,0.02701719678110546,0.14388888888888887
2021-10-07,1.0,0.040742173161771554,0.13722222222222222
2021-10-08,1.0,0.040742173161771554,0.13722222222222222
2021-10-09,1.0,0.040742173161771554,0.13722222222222222
2021-10-10,0.9333333333333333,0.0413320525156127,0.12055555555555554
2021-10-11,0.8666666666666667,0.07380493021673626,0.08722222222222221
2021-10-12,0.7333333333333333,0.0633896607822842,0.07888888888888887
2021-10-13,0.7,0.03845229334301418,0.07888888888888887
2021-10-14,0.6666666666666666,0.005264882114198466,0.07888888888888887
2021-10-15,0.6666666666666666,0.005264882114198466,0.07888888888888887
2021-10-16,0.7333333333333333,-0.02685702456368341,0.11222222222222221
2021-10-17,0.8333333333333334,-0.06008912470605639,0.14555555555555555
2021-10-18,0.8666666666666667,-0.03515175726678636,0.14555555555555555
2021-10-19,0.8666666666666667,-0.03515175726678636,0.14555555555555555
2021-10-20,0.9,-0.002985441154903841,0.14555555555555555
2021-10-21,0.9,-0.002985441154903841,0.14555555555555555
2021-10-22,0.9333333333333333,-0.012668680141842558,0.14793650793650795
2021-10-23,0.9333333333333333,-0.01266868014184256,0.14793650793650795
2021-10-24,0.9333333333333333,-0.01266868014184256,0.14793650793650795
2021-10-25,0.9333333333333333,-0.01266868014184256,0.14793650793650795
2021-10-26,0.9666666666666667,0.017670022457364997,0.14793650793650795
2021-10-27,0.9333333333333333,0.031463228672269784,0.14793650793650795
2021-10-28,0.8,0.010773403455340665,0.15904761904761905
2021-10-29,0.8666666666666667,0.04393126071445525,0.15904761904761905
2021-10-30,0.7,0.02908915063691517,0.15238095238095237
2021-10-31,0.7,0.02908915063691517,0.15238095238095237
2021-11-01,0.7,0.02908915063691517,0.15238095238095237
2021-11-02,0.8,0.039760285426699925,0.16349206349206347
2021-11-03,0.8,0.039760285426699925,0.16349206349206347
2021-11-04,0.8,0.039760285426699925,0.16349206349206347
2021-11-05,0.8,0.039760285426699925,0.16349206349206347
2021-11-06,0.7666666666666667,0.006471456894798877,0.16349206349206347
2021-11-07,0.7666666666666667,0.006471456894798877,0.16349206349206347
2021-11-08,0.7666666666666667,0.006471456894798877,0.16349206349206347
2021-11-09,0.8,0.03913959643197438,0.16349206349206347
2021-11-10,0.8,0.03913959643197438,0.16349206349206347
2021-11-11,0.8333333333333334,0.0058176157966492595,0.19682539682539682
2021-11-12,0.8333333333333334,0.0058176157966492595,0.19682539682539682
2021-11-13,0.8333333333333334,0.0058176157966492595,0.19682539682539682
2021-11-14,0.8666666666666667,0.03327264369480193,0.19682539682539682
2021-11-15,0.9333333333333333,0.048748182564500774,0.18849206349206346
2021-11-16,0.8333333333333334,0.08198028270687376,0.15515873015873013
2021-11-17,0.8333333333333334,0.08198028270687376,0.15515873015873013
2021-11-18,0.8333333333333334,0.08198028270687376,0.15515873015873013
2021-11-19,0.8,0.049813966594991224,0.15515873015873013
2021-11-20,0.8,0.049813966594991224,0.15515873015873013
2021-11-21,0.5666666666666667,0.05815278242031732,0.1361111111111111
2021-11-22,0.5666666666666667,0.05815278242031732,0.1361111111111111
2021-11-23,0.5666666666666667,0.05815278242031732,0.1361111111111111
2021-11-24,0.5666666666666667,0.05815278242031732,0.1361111111111111
2021-11-25,0.5666666666666667,-0.005440982679526018,0.16944444444444443
2021-11-26,0.5666666666666667,-0.01965256979068121,0.16944444444444443
2021-11-27,0.5333333333333333,-0.020829731722672787,0.16944444444444443
2021-11-28,0.4666666666666667,-0.05398758898178737,0.16944444444444443
2021-11-29,0.4666666666666667,-0.05398758898178737,0.16944444444444443
2021-11-30,0.5666666666666667,-0.06473265141248703,0.19166666666666668
2021-12-01,0.5666666666666667,-0.06473265141248703,0.19166666666666668
2021-12-02,0.6666666666666666,-0.10761829995446734,0.2138888888888889
2021-12-03,0.7,-0.07453555845552022,0.2138888888888889
2021-12-04,0.7,-0.07453555845552022,0.2138888888888889
2021-12-05,0.7,-0.07453555845552022,0.2138888888888889
2021-12-06,0.7,-0.07453555845552022,0.2138888888888889
2021-12-07,0.7,-0.07453555845552022,0.2138888888888889
2021-12-08,0.9,-0.08707213120328057,0.23611111111111113
2021-12-09,0.8666666666666667,-0.11974027074045607,0.23611111111111113
2021-12-10,0.8666666666666667,-0.11974027074045607,0.23611111111111113
2021-12-11,0.8666666666666667,-0.05338106469975579,0.2027777777777778
2021-12-12,0.9333333333333333,-0.05749285833703147,0.21944444444444447
2021-12-13,0.9333333333333333,-0.05749285833703147,0.21944444444444447
2021-12-14,0.9,-0.08494788623518415,0.21944444444444447
2021-12-15,0.7666666666666667,-0.0683015184270011,0.19444444444444448
2021-12-16,0.7666666666666667,-0.0683015184270011,0.19444444444444448
2021-12-17,0.7333333333333333,-0.09323888586627113,0.19444444444444448
2021-12-18,0.7333333333333333,-0.09323888586627113,0.19444444444444448
2021-12-19,0.7666666666666667,-0.0683015184270011,0.19444444444444448
2021-12-20,0.7666666666666667,-0.0683015184270011,0.19444444444444448
2021-12-21,0.7666666666666667,-0.0683015184270011,0.19444444444444448
2021-12-22,0.8333333333333334,-0.06847899026340909,0.21111111111111114
2021-12-23,0.8333333333333334,-0.06847899026340909,0.21111111111111114
2021-12-24,0.8333333333333334,-0.06847899026340909,0.21111111111111114
2021-12-25,0.8,-0.035223927762773305,0.17777777777777778
2021-12-26,0.7666666666666667,-0.0019204821851518468,0.14444444444444446
2021-12-27,0.7666666666666667,0.0024617188506656173,0.14444444444444446
2021-12-28,0.8,-0.03079954650666979,0.17777777777777778
2021-12-29,0.8333333333333334,-0.06214015748765734,0.21111111111111114
2021-12-30,0.7333333333333333,-0.051395095056957676,0.18888888888888886
2021-12-31,0.7333333333333333,-0.051395095056957676,0.18888888888888886
2022-01-01,0.6666666666666666,-0.005108057293627003,0.16388888888888886
2022-01-02,0.6333333333333333,-0.03819079879257415,0.16388888888888886
2022-01-03,0.6333333333333333,-0.03819079879257415,0.16388888888888886
2022-01-04,0.6333333333333333,-0.03819079879257415,0.16388888888888886
2022-01-05,0.6333333333333333,-0.03819079879257415,0.16388888888888886
2022-01-06,0.8333333333333334,-0.059573296209176396,0.19166666666666668
2022-01-07,0.6333333333333333,-0.04703672346141604,0.16944444444444445
2022-01-08,0.6333333333333333,-0.04703672346141604,0.16944444444444445
2022-01-09,0.6333333333333333,-0.04703672346141604,0.16944444444444445
2022-01-10,0.6333333333333333,-0.05513658142752118,0.16944444444444445
2022-01-11,0.6,-0.08431719856129753,0.18611111111111114
2022-01-12,0.6333333333333333,-0.11657417333788342,0.21944444444444447
2022-01-13,0.6666666666666666,-0.14988578475183914,0.2527777777777778
2022-01-14,0.6666666666666666,-0.14988578475183914,0.2527777777777778
